id,dept,level,workload,employment_years,last_year_promo,last_year_violations,supervisor_evaluation,salary,quit
944814,purchasing,middle,medium,1,no,no,5,39600,no
407487,sales,junior,medium,5,no,no,4,27600,no
226904,sales,junior,medium,3,no,no,4,21600,no
165809,sales,junior,medium,2,no,no,3,21600,yes
896456,sales,junior,medium,2,no,no,4,25200,no
151574,sales,middle,high,5,no,no,5,49200,no
934811,sales,junior,high,1,no,no,3,30000,yes
686979,sales,junior,medium,2,no,no,4,27600,no
298525,purchasing,junior,medium,3,no,no,4,25200,no
668714,marketing,junior,low,1,no,no,4,14400,yes
576746,purchasing,middle,medium,6,no,yes,2,33600,no
674365,sales,middle,high,6,no,no,4,58800,no
153911,purchasing,middle,medium,7,no,yes,3,44400,no
971966,sales,middle,low,6,no,no,4,24000,no
209230,sales,junior,high,1,no,no,2,30000,yes
408409,purchasing,junior,medium,4,no,no,3,21600,no
263824,technology,junior,medium,1,no,no,4,31200,no
640349,sales,middle,medium,6,no,no,5,33600,no
432253,technology,middle,low,8,no,no,5,33600,no
843965,sales,junior,medium,4,no,no,4,25200,no
112075,purchasing,middle,high,3,no,no,1,56400,no
281207,hr,junior,low,3,no,yes,3,19200,yes
901004,hr,junior,low,2,no,yes,3,13200,yes
542755,sales,junior,medium,2,no,no,2,26400,yes
542847,hr,sinior,medium,2,no,no,3,51600,no
100601,technology,middle,high,4,no,no,4,68400,no
106946,marketing,sinior,medium,10,no,no,4,62400,no
997917,sales,middle,low,5,no,no,5,28800,no
867418,purchasing,junior,low,4,no,no,4,13200,no
979834,hr,junior,low,4,no,no,4,13200,no
463495,technology,middle,low,7,no,yes,3,32400,no
427684,hr,junior,medium,2,no,no,5,30000,no
388006,hr,middle,medium,2,no,no,4,40800,no
910959,sales,junior,low,3,no,no,4,18000,no
809448,sales,middle,high,1,yes,no,3,48000,no
879666,sales,junior,medium,2,no,no,5,22800,no
451410,sales,junior,low,4,no,no,5,12000,no
214183,sales,junior,medium,1,no,no,3,26400,yes
857032,sales,middle,low,5,no,no,4,28800,no
636550,purchasing,junior,medium,3,no,no,3,25200,yes
162038,marketing,junior,low,1,no,no,3,13200,yes
886665,sales,middle,medium,6,no,no,4,33600,no
341798,sales,middle,medium,4,no,yes,2,31200,no
452827,purchasing,sinior,medium,9,no,no,4,52800,no
397495,hr,junior,medium,2,no,no,3,22800,no
737184,sales,junior,medium,2,no,no,4,21600,no
497103,hr,middle,low,2,no,no,4,25200,yes
263676,technology,junior,low,1,no,no,5,22800,no
413313,sales,middle,medium,6,yes,no,4,43200,no
439863,marketing,middle,low,7,no,no,3,20400,no
542076,hr,middle,medium,4,no,no,3,44400,no
503006,technology,middle,medium,2,no,no,4,40800,no
889258,technology,middle,medium,3,yes,yes,3,44400,no
465039,sales,middle,medium,3,no,no,4,33600,no
824658,technology,middle,high,3,no,no,5,70800,no
263452,marketing,middle,high,4,no,yes,3,56400,no
303271,sales,junior,medium,1,no,yes,3,24000,no
218076,technology,middle,low,3,no,no,5,28800,no
500646,marketing,junior,medium,2,no,no,1,30000,no
347665,sales,junior,medium,1,no,no,3,26400,yes
634104,technology,middle,low,8,no,no,4,33600,no
744363,marketing,middle,high,8,no,no,4,52800,no
928975,sales,sinior,high,10,no,no,3,70800,no
411652,technology,middle,medium,4,no,no,3,45600,no
231895,hr,middle,high,6,no,no,3,48000,no
881121,sales,middle,medium,4,no,no,2,37200,no
894582,technology,middle,low,3,no,no,4,33600,no
800026,sales,middle,high,10,no,no,5,57600,no
379321,sales,junior,medium,1,no,no,4,21600,no
107969,purchasing,junior,medium,2,no,no,5,22800,no
734599,hr,middle,low,1,no,no,4,20400,yes
298045,sales,middle,medium,6,no,no,4,38400,no
866703,sales,middle,medium,3,no,no,4,33600,no
508831,sales,middle,low,8,no,no,4,19200,no
193316,sales,junior,low,1,no,no,4,18000,yes
564138,hr,junior,low,1,no,no,4,16800,no
607208,hr,sinior,high,6,no,no,3,74400,no
383880,sales,junior,medium,1,no,no,4,21600,yes
192626,hr,sinior,medium,3,no,no,5,55200,no
492385,technology,junior,medium,3,no,no,3,26400,yes
872904,sales,middle,low,7,no,no,5,24000,no
163842,sales,middle,high,5,no,no,4,49200,no
729115,technology,junior,low,1,no,no,3,15600,yes
194891,purchasing,junior,low,2,no,no,4,19200,no
346055,technology,junior,low,1,no,no,2,19200,no
414051,purchasing,junior,low,1,no,no,3,18000,yes
650590,marketing,junior,high,2,no,no,4,38400,no
253519,sales,middle,low,4,no,no,4,28800,no
459150,sales,sinior,medium,2,no,yes,3,50400,no
867122,technology,middle,high,3,no,yes,3,61200,no
842317,technology,junior,medium,2,no,no,4,27600,no
600428,sales,junior,low,1,no,no,3,18000,yes
915929,hr,junior,high,2,no,no,4,37200,no
996938,sales,junior,medium,1,no,no,5,21600,no
539369,sales,sinior,medium,10,no,no,3,44400,no
392173,sales,junior,medium,1,no,no,4,27600,no
581698,technology,junior,medium,1,no,no,4,31200,no
470894,technology,middle,medium,7,no,no,3,49200,no
203935,sales,junior,low,1,no,no,3,15600,yes
658452,technology,middle,medium,5,no,no,3,45600,no
410837,marketing,junior,low,2,no,yes,4,13200,yes
871373,marketing,junior,medium,2,no,no,4,24000,no
937908,marketing,middle,medium,7,no,no,4,46800,no
446163,marketing,junior,low,1,no,yes,2,16800,yes
529569,hr,middle,high,7,no,no,1,48000,no
198316,marketing,middle,high,9,no,yes,3,57600,no
795105,technology,middle,low,8,no,no,2,27600,no
267236,purchasing,junior,medium,2,no,no,4,21600,no
974553,hr,junior,medium,1,no,no,5,24000,no
760003,technology,middle,medium,6,no,no,4,46800,no
310156,sales,junior,medium,3,no,no,3,24000,yes
502692,technology,middle,medium,4,no,yes,4,46800,no
615290,sales,sinior,medium,10,no,no,5,54000,no
962311,sales,middle,high,5,no,no,4,48000,no
101047,purchasing,junior,medium,3,no,no,4,26400,no
594357,technology,middle,low,5,no,no,5,33600,yes
783779,hr,junior,medium,1,no,no,3,26400,yes
405982,sales,junior,low,1,no,no,1,18000,yes
374850,purchasing,junior,medium,2,no,no,4,25200,no
770438,marketing,junior,low,1,no,no,3,13200,yes
505058,sales,middle,high,4,no,no,4,49200,no
816205,sales,sinior,medium,10,no,no,4,52800,no
402955,sales,middle,medium,3,no,no,5,38400,no
330625,sales,middle,medium,10,no,no,3,43200,no
969715,sales,middle,high,1,yes,no,3,51600,no
272534,technology,junior,medium,1,no,no,4,27600,yes
419386,sales,middle,medium,2,no,no,4,43200,no
124892,hr,middle,medium,1,no,no,3,34800,no
115345,sales,junior,medium,2,no,no,4,21600,no
327415,technology,sinior,medium,8,no,no,4,56400,no
746985,hr,middle,low,2,no,no,3,24000,yes
272442,sales,junior,high,2,no,yes,1,36000,yes
229361,purchasing,middle,low,4,no,no,2,27600,no
872566,hr,middle,medium,6,no,no,3,44400,no
257590,technology,junior,low,3,no,no,5,24000,no
912910,technology,junior,medium,3,no,no,3,26400,yes
582090,purchasing,middle,low,6,no,no,4,19200,no
922821,technology,middle,medium,5,yes,no,5,45600,no
776561,hr,junior,medium,2,no,no,4,31200,no
553420,technology,junior,medium,1,no,no,4,26400,no
751753,technology,junior,medium,1,no,no,3,34800,yes
753571,sales,middle,high,5,no,no,4,58800,no
595605,technology,middle,low,6,no,no,2,21600,yes
925936,sales,middle,medium,5,no,yes,2,40800,no
561033,hr,junior,low,2,no,no,2,19200,yes
133535,sales,sinior,medium,8,no,no,2,56400,no
419638,sales,junior,low,1,no,no,4,15600,yes
129765,sales,junior,high,1,no,yes,3,33600,yes
863591,purchasing,middle,medium,5,no,no,2,33600,no
131616,technology,junior,low,1,no,no,4,15600,yes
178865,marketing,junior,medium,2,no,no,4,27600,no
515544,hr,middle,medium,2,no,no,2,34800,no
511618,sales,middle,high,5,no,yes,4,57600,no
991280,purchasing,middle,medium,4,no,no,4,45600,no
441835,sales,junior,medium,2,no,no,4,21600,yes
543339,purchasing,junior,medium,1,no,no,4,26400,no
983468,hr,middle,low,7,no,no,4,31200,no
444713,hr,junior,medium,1,no,no,4,24000,yes
204230,hr,junior,medium,1,no,no,3,28800,yes
147477,sales,sinior,high,8,no,no,4,72000,no
486783,technology,middle,medium,6,no,no,4,51600,no
205905,technology,sinior,high,9,no,no,4,79200,yes
309617,hr,junior,medium,1,no,no,4,22800,yes
688631,marketing,sinior,medium,3,no,yes,3,61200,no
309016,marketing,middle,low,10,no,yes,3,30000,no
787830,technology,junior,medium,2,no,no,3,26400,yes
788852,sales,sinior,medium,9,no,yes,2,57600,no
370158,technology,middle,medium,6,no,no,2,49200,no
481780,sales,middle,high,7,no,yes,1,55200,no
692080,sales,middle,high,8,no,no,3,52800,no
892147,purchasing,junior,medium,1,no,no,4,22800,yes
531704,marketing,middle,medium,4,yes,no,3,40800,no
778867,sales,junior,medium,4,no,yes,3,20400,no
747674,hr,junior,low,1,no,no,3,13200,yes
156735,purchasing,junior,low,1,no,no,4,13200,yes
430022,purchasing,middle,medium,6,no,no,5,34800,no
880513,sales,middle,high,7,no,no,3,45600,no
660265,hr,middle,low,4,no,no,5,30000,no
671222,marketing,middle,high,1,no,yes,3,62400,no
895491,marketing,middle,low,8,no,no,4,25200,no
292581,technology,junior,medium,2,no,no,3,34800,yes
691872,technology,junior,medium,2,no,no,4,27600,no
550402,hr,junior,medium,1,no,no,4,30000,no
585217,sales,junior,low,1,no,no,4,18000,yes
580327,purchasing,middle,low,6,no,no,4,25200,no
215419,sales,junior,medium,1,no,no,4,28800,no
530767,technology,middle,low,8,no,no,4,22800,no
313056,marketing,middle,medium,3,no,no,5,48000,no
206625,sales,junior,medium,1,no,yes,3,21600,yes
766505,sales,middle,low,4,no,no,2,27600,no
534558,marketing,middle,high,8,no,no,4,58800,no
464685,technology,sinior,medium,2,no,no,3,69600,no
255212,purchasing,junior,medium,2,no,no,5,28800,yes
636168,purchasing,middle,medium,5,no,no,3,37200,no
203025,sales,sinior,medium,10,no,no,4,45600,no
937686,sales,middle,medium,1,no,no,4,44400,yes
940171,hr,junior,medium,1,no,no,4,24000,no
283146,marketing,middle,low,6,no,no,4,31200,no
284013,sales,junior,medium,4,no,no,3,21600,no
941521,marketing,junior,medium,3,no,no,4,27600,no
403862,technology,junior,low,4,no,no,3,18000,no
588408,marketing,middle,medium,7,no,yes,5,46800,no
390907,technology,middle,high,8,no,no,3,54000,no
992708,purchasing,junior,low,2,no,no,3,15600,yes
169903,sales,middle,medium,8,no,no,4,38400,no
473127,purchasing,junior,medium,1,no,no,3,21600,yes
521221,sales,middle,medium,2,no,no,3,32400,no
915664,hr,junior,medium,1,no,no,5,24000,no
992919,hr,sinior,high,9,no,no,4,73200,no
634697,sales,junior,medium,3,no,no,3,20400,yes
938784,technology,junior,medium,2,no,no,2,30000,yes
298187,purchasing,middle,high,6,no,no,4,49200,no
221424,hr,sinior,medium,9,no,no,3,52800,no
442660,sales,junior,medium,2,no,no,3,21600,yes
810118,technology,junior,medium,1,no,no,3,26400,yes
442428,technology,junior,medium,1,no,no,4,34800,no
510847,sales,junior,medium,2,no,no,5,25200,no
657229,purchasing,junior,high,2,no,no,4,38400,no
375828,marketing,junior,low,1,no,no,2,13200,yes
208078,sales,middle,low,5,no,no,4,24000,no
547061,marketing,middle,low,3,no,no,3,25200,yes
221208,technology,junior,low,3,no,no,3,18000,yes
203957,technology,junior,medium,2,no,yes,2,33600,yes
205540,technology,middle,medium,4,no,no,3,44400,no
634012,purchasing,junior,low,1,no,yes,2,12000,yes
182286,marketing,junior,medium,1,no,yes,2,30000,yes
747974,technology,junior,medium,2,no,no,3,26400,yes
778117,sales,middle,medium,7,no,no,3,43200,no
395846,purchasing,middle,low,7,no,yes,1,22800,no
722215,sales,junior,low,2,no,no,4,12000,yes
132275,purchasing,junior,medium,4,no,yes,2,27600,yes
389534,technology,middle,high,5,no,no,5,57600,no
777515,marketing,middle,medium,6,no,yes,4,36000,no
365395,sales,middle,low,3,no,no,1,18000,yes
607419,technology,middle,medium,3,no,no,4,46800,no
929366,sales,sinior,low,6,no,no,2,31200,no
885530,purchasing,middle,medium,2,no,no,4,39600,no
876167,marketing,junior,medium,1,no,no,4,31200,no
213816,marketing,middle,low,1,no,no,4,26400,no
885896,technology,middle,medium,2,no,no,3,49200,no
601716,purchasing,junior,medium,1,no,no,5,22800,yes
609065,technology,junior,medium,1,no,no,4,31200,no
555944,technology,sinior,medium,6,no,yes,3,62400,no
146348,marketing,middle,medium,4,no,no,4,46800,no
937867,sales,junior,medium,2,no,no,2,27600,yes
889802,purchasing,junior,medium,4,no,no,4,28800,no
750922,hr,middle,low,4,no,no,2,30000,no
171565,sales,junior,medium,1,no,no,4,21600,no
253507,sales,middle,low,4,no,yes,1,22800,no
267925,technology,junior,medium,3,no,no,4,26400,no
578280,technology,junior,medium,2,no,yes,1,25200,yes
400161,sales,middle,medium,4,no,no,3,37200,no
352771,hr,junior,medium,1,no,no,5,30000,no
868648,sales,middle,low,7,no,no,4,24000,no
467854,sales,junior,medium,1,no,no,4,25200,yes
119219,technology,middle,high,2,no,no,3,66000,no
285343,sales,middle,low,6,no,no,4,24000,no
864428,sales,junior,low,2,no,yes,4,12000,yes
272339,technology,junior,medium,1,no,no,3,31200,yes
829775,purchasing,junior,medium,1,no,no,4,30000,no
116088,hr,middle,medium,4,yes,yes,4,46800,no
359558,sales,middle,low,9,no,no,3,24000,no
773996,purchasing,junior,low,1,no,no,4,13200,yes
879445,purchasing,middle,low,6,no,no,3,22800,no
438310,sales,middle,low,1,no,no,4,24000,no
878378,sales,junior,medium,4,no,no,3,26400,no
871358,purchasing,middle,high,5,no,no,4,49200,no
743600,marketing,junior,medium,1,no,no,3,26400,yes
108455,purchasing,junior,high,1,no,no,4,32400,yes
474943,technology,sinior,medium,9,yes,no,3,62400,no
638895,hr,junior,medium,2,no,yes,4,30000,no
762446,technology,junior,low,3,no,no,3,19200,yes
978477,sales,middle,low,8,no,no,2,27600,no
824797,marketing,middle,high,4,no,no,5,64800,no
498835,sales,middle,high,6,no,no,3,48000,no
449721,sales,middle,low,6,no,yes,2,27600,no
952287,sales,middle,low,4,no,no,3,27600,no
865563,sales,middle,low,6,no,yes,2,22800,no
289338,technology,junior,medium,4,no,no,5,36000,no
646345,sales,middle,low,2,no,no,3,18000,no
562341,purchasing,middle,medium,9,no,no,3,37200,no
173072,marketing,middle,medium,8,no,no,3,46800,no
378492,sales,junior,low,4,no,yes,4,15600,no
424809,marketing,middle,high,6,no,no,5,58800,no
724849,technology,junior,medium,1,no,no,4,31200,yes
207583,marketing,middle,low,5,no,no,4,25200,no
928323,sales,junior,low,2,no,yes,3,18000,yes
291717,technology,middle,low,1,no,no,4,22800,no
334878,sales,junior,medium,3,no,no,3,26400,no
737280,technology,middle,medium,2,no,no,4,39600,no
832578,marketing,junior,low,1,no,no,3,13200,yes
574209,technology,middle,medium,1,no,no,1,49200,no
757381,technology,junior,medium,3,no,no,4,31200,no
527418,technology,junior,medium,2,no,no,3,26400,yes
662240,technology,middle,medium,9,no,no,4,45600,no
300329,marketing,middle,medium,5,no,no,3,44400,no
155267,purchasing,junior,high,4,no,no,3,32400,yes
254355,technology,middle,high,5,no,yes,4,69600,no
717687,sales,junior,medium,2,no,no,2,24000,no
531873,hr,junior,low,1,no,no,4,19200,no
955205,marketing,middle,high,7,no,no,2,50400,no
317847,technology,sinior,medium,4,yes,no,4,63600,no
803536,sales,junior,high,2,no,no,4,37200,yes
558199,hr,junior,medium,4,no,no,4,26400,no
985931,sales,middle,medium,4,no,no,4,43200,no
594062,hr,middle,medium,3,no,yes,3,34800,no
653164,sales,junior,high,1,no,no,5,38400,no
926117,hr,middle,medium,4,no,no,1,43200,no
597204,hr,middle,high,2,no,no,5,55200,no
783357,sales,middle,low,4,no,yes,3,27600,no
587707,marketing,middle,medium,6,no,no,4,36000,no
506978,sales,junior,medium,1,no,no,3,24000,yes
499600,sales,sinior,high,9,no,no,4,64800,no
977549,marketing,junior,medium,2,no,no,4,31200,no
541522,marketing,junior,low,3,no,yes,3,20400,yes
391479,sales,junior,medium,2,no,no,3,20400,yes
968576,sales,junior,medium,4,no,no,3,24000,no
435759,purchasing,middle,medium,1,yes,no,4,34800,no
529205,purchasing,junior,low,2,no,yes,1,12000,yes
562034,sales,junior,medium,2,no,no,3,26400,no
143557,purchasing,junior,medium,1,no,no,4,28800,no
979773,sales,junior,medium,2,no,no,5,21600,no
469694,sales,junior,medium,1,no,no,4,25200,no
986867,sales,junior,medium,2,no,yes,3,27600,yes
973843,sales,middle,medium,6,no,no,4,33600,no
563435,marketing,junior,low,1,no,no,4,14400,yes
511510,sales,junior,medium,3,no,no,3,27600,yes
221992,sales,middle,low,7,no,yes,3,22800,no
845600,hr,middle,medium,7,no,no,2,38400,no
719291,sales,middle,high,6,yes,no,4,49200,no
567362,purchasing,middle,medium,1,no,no,3,44400,yes
371749,sales,middle,high,4,no,no,4,57600,no
904410,technology,junior,low,1,no,no,1,21600,yes
484551,marketing,junior,low,4,no,yes,2,16800,no
583508,purchasing,middle,medium,9,no,yes,3,38400,no
926926,sales,junior,medium,1,no,yes,3,27600,yes
529110,sales,junior,low,4,no,no,1,14400,yes
992494,sales,middle,medium,1,no,no,3,42000,no
191218,sales,middle,medium,6,no,no,3,31200,no
148037,hr,junior,medium,3,no,no,4,27600,no
734027,hr,middle,medium,4,no,no,4,46800,no
667767,purchasing,sinior,medium,10,no,no,4,45600,no
683530,sales,junior,medium,1,no,no,1,24000,yes
989922,purchasing,junior,medium,1,no,no,4,25200,no
980520,hr,junior,low,1,no,no,4,13200,yes
432020,sales,junior,low,1,no,no,3,18000,yes
500833,sales,junior,low,1,no,no,4,18000,yes
167472,marketing,junior,low,1,no,yes,3,13200,yes
377680,marketing,sinior,medium,6,no,no,4,62400,no
265643,technology,junior,low,2,no,no,4,22800,no
887499,sales,middle,low,3,no,no,4,19200,yes
509449,sales,junior,low,2,no,no,4,15600,no
952332,hr,middle,medium,7,no,no,3,34800,no
492932,technology,junior,medium,2,no,no,4,34800,no
671177,hr,junior,low,1,no,no,4,16800,yes
287286,sales,middle,high,7,no,no,5,55200,no
801455,sales,sinior,medium,7,no,no,4,52800,no
761310,marketing,junior,medium,1,no,no,3,24000,yes
417418,hr,middle,medium,3,no,yes,3,40800,no
576724,marketing,junior,low,1,no,no,4,14400,yes
911435,hr,junior,low,1,no,no,4,16800,yes
823460,purchasing,junior,medium,1,no,no,3,24000,yes
206532,marketing,junior,medium,1,no,no,3,26400,yes
435957,sales,junior,medium,1,no,no,4,27600,no
891383,technology,junior,medium,3,no,no,4,27600,no
157746,hr,middle,medium,5,no,no,4,39600,no
194489,sales,junior,medium,3,no,no,3,21600,yes
448368,marketing,junior,low,3,no,no,2,13200,yes
440224,purchasing,junior,high,1,no,no,4,36000,yes
313220,sales,junior,medium,2,no,no,4,25200,no
535451,technology,sinior,high,5,yes,no,3,78000,no
579412,purchasing,junior,medium,2,no,no,2,25200,no
441560,technology,sinior,high,9,no,no,4,79200,no
440244,sales,middle,high,1,no,no,4,52800,no
643169,technology,middle,medium,6,no,no,4,50400,no
162475,sales,middle,medium,5,no,no,4,33600,no
636380,marketing,middle,low,4,no,no,3,25200,no
774287,technology,junior,medium,3,no,no,2,33600,no
269394,technology,middle,low,10,no,no,4,22800,no
167094,sales,middle,high,4,no,no,5,48000,no
410904,sales,junior,low,2,no,no,3,14400,yes
518714,technology,junior,high,4,no,no,3,44400,no
418410,sales,junior,low,2,no,no,4,15600,no
871812,technology,middle,high,8,no,no,4,69600,no
286289,hr,junior,low,2,no,no,3,13200,yes
911136,technology,middle,high,5,no,no,3,66000,no
